New Angle (Rad),Radio Filtered,X coords,Y coords,New Angle (Deg)
1.0968517400712308,364.0,166.12946215111495,323.8780662616431,62.84497545766192
1.0866852455268474,359.0,167.08641586972234,317.7469584934059,62.26247822782598
1.0766493887976882,355.0,168.3696877801191,312.53263547480157,61.68746599344719
1.0666001428456129,351.0,169.56943548870046,307.3226424265603,61.11168661310434
1.0566939867466494,348.0,171.1301914744894,303.01560614249655,60.54410567743595
1.047253342156316,348.0,173.98318562604052,301.3865476749331,60.00319658652684
1.0378126975659827,348.0,176.82067350732459,299.73062809865814,59.46228749561773
1.0283720529756504,348.0,179.6424022269266,298.0479949976834,58.921378404708676
1.0187744728531956,347.0,181.97021429857088,295.4586961118799,58.37147757015336
1.0095066304245472,348.0,185.23290327751764,294.60612950748634,57.840469313799545
1.0000501192046505,348.0,188.010525703905,292.8413260189574,57.298651131981345
0.9905936079847546,348.0,190.7713353006797,291.0503352129931,56.7568329501632
0.9811370967648577,348.0,193.51508518261514,289.23331724883496,56.215014768345
0.9716805855449608,348.0,196.24152999004784,287.39043461320205,55.6731965865268
0.962224074325065,348.0,198.95042591081955,285.52185210576,55.131378404708656
0.9527675631051681,348.0,201.64153070208096,283.6277368243835,54.589560222890455
0.9433110518852722,348.0,204.3146037119523,281.7082581502145,54.04774204107231
0.9338545406653753,348.0,206.96940590104575,279.76358773251417,53.50592385925411
0.9243980294454784,348.0,209.60569986383985,277.79389947331435,52.96410567743591
0.9149415182255826,348.0,212.22324984991,275.7993695118658,52.422287495617766
0.9054850070056857,348.0,214.82182178501142,273.78017620888625,51.880469313799566
0.8960602290449159,348.0,217.3925600977766,271.74339884187543,51.340469313799545
0.8866830509728368,348.0,219.93115124100035,269.69295265877497,50.803196586526795
0.8773058729007588,348.0,222.45040365681282,267.61879215204794,50.2659238592541
0.8679286948286798,348.0,224.95009582527305,265.521099704337,49.72865113198135
0.8585515167566018,348.0,227.43000794638778,263.4000597674685,49.19137840470866
0.8491743386845227,348.0,229.88992195944064,261.255858846232,48.65410567743591
0.8385161781283598,340.0,227.31278285545233,252.8416475790924,48.043438060194966
0.8271020140007628,328.0,222.05975164745058,241.39897824612382,47.38945462901403
0.8177248359286847,328.0,224.31359673031244,239.3061017231085,46.85218190174134
0.8083476578566058,328.0,226.54771773371937,237.1921828173159,46.31490917446859
0.7989704797845277,328.0,228.76191820956953,235.05740740737826,45.777636447195896
0.7895933017124487,328.0,230.95600346139045,232.90196320585662,45.240363719923145
0.7801685237516789,328.0,233.14076283115605,230.71494252975174,44.700363719923125
0.7709032234283815,329.0,235.98565008458104,229.24173475647422,44.16950111547698
0.7614625788380491,329.0,238.13929155700401,227.00369560147743,43.62859202456793
0.7520219342477158,329.0,240.271708839269,224.745424717518,43.08768293365882
0.7452504144054344,345.0,253.54674637251617,233.96377369992766,42.699703425806995
0.7362832693396173,348.0,257.8574204123736,233.69542301524956,42.18592385925412
0.7266856892171624,347.0,259.34104001736495,230.5454943448505,41.6360230246988
0.7172450446268301,347.0,261.5059488620333,228.0869104305804,41.09511393378975
0.7079613355686184,348.0,264.37183097237425,226.2996575081685,40.56319658652684
0.6983637554461635,347.0,265.7656554427856,223.10897872355244,40.013295751971526
0.6890800463879527,348.0,268.5972830861694,221.2679360384784,39.48137840470868
0.6796394017976194,348.0,270.6741946193928,218.72238195288358,38.94046931379957
0.6702146238368497,348.0,272.72355256301904,216.16166144209333,38.40046931379955
0.6607739792465164,348.0,274.75207441156095,213.5773808401631,37.85956022289044
0.651333334656184,348.0,276.7561089517061,210.97406513102834,37.31865113198138
0.6418926900658508,348.0,278.73547757365935,208.35194633548312,36.77774204107227
0.6324520454755175,348.0,280.6900038659777,205.71125815014943,36.23683295016316
0.6230114008851851,348.0,282.6195136312934,203.05223592664808,35.69592385925411
0.6135707562948518,348.0,284.52383490183996,200.37511665062232,35.155014768345
0.6041301117045195,348.0,286.4027979547775,197.6801389206182,34.614105677435944
0.5946894671141862,348.0,288.25623532732067,194.96754292681726,34.073196586526834
0.5852488225238529,348.0,290.0839818316627,192.23757042963157,33.53228749561772
0.5759642259652411,349.0,292.69496893467544,190.08065435580068,33.000319298327575
0.5665235813749078,349.0,294.47638294486467,187.30899574689255,32.459410207418465
0.557098803414138,349.0,296.2286239575419,184.5253433765162,31.919410207418444
0.5479676223007154,351.0,299.6083555317839,182.8546780794524,31.39623206764976
0.5389847014543262,354.0,303.8135052157211,181.69577333701795,30.881548615451575
0.5304369091768294,360.0,310.5310017655307,182.1276940569335,30.39179619379649
1.095803751776516,363.0,166.0114594388779,322.8144905901434,62.784930151395656
1.0856174090103763,358.0,166.9592557122408,316.68376486964814,62.201295702222225
1.0755623800356375,354.0,168.23407645051125,311.4695739889268,61.62518497908795
1.0654938496259192,350.0,169.4252484697319,306.2598327906707,61.048300680711954
1.0555833226771973,348.0,171.46663440059783,302.82535113053484,60.48046931379953
1.0459540092956154,347.0,173.8735635441019,300.29482829458647,59.928750297426035
1.0366385669782774,348.0,177.17247444404703,299.5228109833598,59.39501476834501
1.027166189128817,348.0,180.00167683193624,297.8311540750752,58.852287495617716
1.017536875747235,347.0,182.33573367545455,295.23326408965795,58.30056847924422
1.0082214334298971,348.0,185.6113771080621,294.3678254973678,57.76683295016319
