New Angle (Rad),Radio Filtered,X coords,Y coords,New Angle (Deg)
1.1358591761612766,154.0,64.8884242663339,139.66206498628128,65.07993691524784
1.1248755863925513,152.0,65.55589270979623,137.13651931933262,64.4506235775968
1.1138520287790883,150.0,66.18119537879457,134.6107327750422,63.81902025112607
1.1044272508183186,150.0,67.44691356620001,133.98102048571485,63.27902025112605
1.0949707395984216,150.0,68.71087198812462,133.33722687468625,62.73720206930785
1.0855142283785257,150.0,69.96868594457871,132.68150959040568,62.195383887489704
1.076057717158629,150.0,71.22024295562741,132.01392727035056,61.653565705671504
1.066601205938732,150.0,72.46543110086246,131.3345396130285,61.1117475238533
1.057144694718836,150.0,73.70413902941094,130.64340737263882,60.56992934203516
1.0476881834989393,150.0,74.93625596989337,129.94059235363915,60.02811116021696
1.0382316722790434,150.0,76.16167174032844,129.22615740521908,59.486292978398815
1.0287751610591465,150.0,77.38027675798706,128.5001664156795,58.944474796580614
1.0193186498392497,150.0,78.59196204919087,127.76268430671979,58.402656614762414
1.0098621386193538,150.0,79.79661925905768,127.01377702763187,57.86083843294427
1.0004056273994568,150.0,80.9941406611914,126.25351154940263,57.31902025112607
0.9909808494386871,150.0,82.18043717451444,125.48456377501452,56.77902025112605
0.9815560714779175,150.0,83.35943394623209,124.70446973610757,56.23902025112603
0.9721312935171487,150.0,84.53102625103392,123.91329872514497,55.699020251126065
0.962706515556379,150.0,85.69511002131736,123.1111210185104,55.159020251126044
0.9532817375956092,150.0,86.85158185643101,122.29800787026608,54.619020251126024
0.9438569596348405,150.0,88.00033903185945,121.47403150582349,54.07902025112606
0.9344321816740707,150.0,89.14127950834842,120.63926511552738,53.53902025112604
0.925007403713302,150.0,90.2743019409675,119.79378284815549,52.999020251126076
0.9155826257525322,150.0,91.39930568811326,118.93765980433122,52.459020251126056
0.9061578477917626,150.0,92.5161908204478,118.07097202985368,51.919020251126035
0.8967330698309938,150.0,93.62485812977567,117.1937965089423,51.37902025112607
0.887308291870224,150.0,94.72520913785625,116.30621115739862,50.83902025112605
0.877708980984255,150.0,95.83728719295614,115.39156981120782,50.28902025112604
0.8682683363939218,150.0,96.92237105619951,114.48167534083514,49.74811116021693
0.8596321725699061,151.0,98.56014307485418,114.39798161272022,49.25329542191727
0.8308158283390263,130.0,87.65555632895622,96.00262207180167,47.602240516491705
0.821375183748693,130.0,88.55796334541606,95.1708312883309,47.061331425582594
0.8119345391583607,130.0,89.45247762379891,94.33055839421155,46.52042233467354
0.8024938945680274,130.0,90.33901944042299,93.48187827885614,45.97951324376443
0.7930532499776951,130.0,91.2175097821527,92.62486658097207,45.438604152855376
0.7836126053873618,130.0,92.08787035344133,91.75959968181957,44.897695061946266
0.7741719607970284,130.0,92.95002358330858,90.88615469840485,44.356785971037155
0.7647313162066962,130.0,93.80389263225433,90.00460947660682,43.8158768801281
0.7563477528008006,131.0,95.28249398260297,89.90131445343404,43.335534079689964
0.7489916312985313,133.0,97.40598671406065,90.55977999233568,42.914059364024496
0.7266745341684906,150.0,112.10818951618435,99.65818502964667,41.635383887489645
0.7172338895781584,150.0,113.04401721888338,98.59538615481353,41.09447479658059
0.707793244987825,150.0,113.96976986130154,97.52379995550811,40.55356570567148
0.6983526003974927,150.0,114.88536493563407,96.44352193696673,40.01265661476243
0.6889119558071594,150.0,115.79072083937093,95.35464837908464,39.47174752385332
0.6794713112168261,150.0,116.68575688256908,94.25727632783574,38.930838432944206
0.6700306666264938,150.0,117.57039329504407,93.1515035866231,38.38992934203515
0.6605900220361605,150.0,118.44455123348006,92.0374287075618,37.84902025112604
0.6509907111501915,150.0,119.32257645682799,90.89621965573949,37.29902025112603
0.6415659331894217,150.0,120.173941001435,89.7676105518222,36.75902025112601
0.632141155228653,150.0,121.01463100174438,88.6310277696905,36.21902025112605
0.6227163772678832,150.0,121.84457178280952,87.48657226719868,35.679020251126026
0.6132915993071135,150.0,122.66368962449138,86.33434570150193,35.139020251126006
0.6038668213463447,150.0,123.47191176800695,85.17445042002625,34.59902025112604
0.594442043385575,150.0,124.26916642239235,84.00698945137692,34.05902025112602
0.5850172654248063,150.0,125.05538277087926,82.83206649618779,33.51902025112606
0.5755924874640366,150.0,125.83049097718573,81.64978591790903,32.97902025112604
0.5661677095032668,150.0,126.59442219171912,80.46025273353776,32.43902025112602
0.556742931542498,150.0,127.3471085576917,79.26357260428958,31.89902025112605
0.5473181535817283,150.0,128.08848321714848,78.05985182621264,31.35902025112603
0.5378933756209595,150.0,128.81848031690538,76.8491973207467,30.819020251126066
0.5284844642897534,150.0,129.53583497766283,75.63377193185396,30.279929342035135
0.5190755529585481,150.0,130.24172222482338,74.41165091510837,29.740838432944262
0.509666641627342,150.0,130.9360795683355,73.18294246116726,29.20174752385333
0.5002577302961358,150.0,131.61884553885477,71.94775534385411,28.6626566147624
0.49084881896493066,150.0,132.2899596931859,70.70619891052874,28.123565705671528
0.4814399076337245,150.0,132.94936261963346,69.45838307240682,27.584474796580597
0.4720309963025193,150.0,133.59699594326133,68.20441829483056,27.045383887489724
0.46262208497131313,150.0,134.2328023310607,66.9444155874886,26.506292978398793
0.45401765440642383,151.0,135.7025370832305,66.225534570696,26.013295421917267
0.44618735006882393,153.0,138.0211355360399,66.02398159261602,25.564652031069812
0.4375529424383457,154.0,139.49185276216465,65.2535287396672,25.069936915247855
1.1312449481061608,153.0,65.10663029495491,138.45622662645425,64.81556112197885
1.1202415631517868,151.0,65.75521537258558,135.93105477154543,64.18511360373546
1.1100123044247003,150.0,66.69757434765215,134.35562353745902,63.59902025112604
1.1005875264639315,150.0,67.96086528884942,133.72105589319455,63.05902025112608
1.0911627485031619,150.0,69.21811955303531,133.07461037155701,62.51902025112606
1.0817379705423922,150.0,70.46922546361638,132.4163443935755,61.97902025112604
1.0723131925816234,150.0,71.71407189013154,131.74631643024046,61.439020251126074
1.0628884146208537,150.0,72.95254825812354,131.06458599730956,60.89902025112605
1.0534636366600838,150.0,74.18454455896034,130.3712136500218,60.35902025112603
1.0440705919584412,150.0,75.40583658857904,129.6686539159581,59.82083843294419
1.0346775472567997,150.0,76.62047566378217,128.9546536929,59.28265661476241
1.0252845025551571,150.0,77.82835461861625,128.22927597611599,58.74447479658057
1.0158914578535145,150.0,79.02936688356357,127.49258476469566,58.20629297839873
1.0064984131518728,150.0,80.22340649494515,126.74464505590282,57.668111160216945
0.9971053684502303,150.0,81.41036810427016,125.98552283944069,57.129929342035105
0.9877123237485886,150.0,82.59014698752976,125.21528509163021,56.59174752385332
